Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
H2AFB3,0.0,0.0,0.0,0.0,0.0,0.0
MIR1184-3,0.0,0.0,0.0,0.0,0.0,0.0
F8A3,0.0,0.0,0.0,0.0,0.0,0.0
MIR1184-2,0.0,0.0,0.0,0.0,0.0,0.0
F8A2,0.0,0.0,0.0,0.0,0.0,0.0
H2AFB2,0.0,0.0,0.0,0.0,0.0,0.0
LOC101927830,0.0,0.0,0.0,0.0,0.0,0.0
CLIC2,14.289180737961226,0.0,6.0559713529905155,98.0,83.0,4.80952226825479
RAB39B,15.0,22.0,11.0,16.3495844533012,10.0,46.0
VBP1,14.289180737961226,4.0,6.0559713529905155,16.3495844533012,106.0,11.0
BRCC3,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,64.0
MTCP1,0.0,0.0,0.0,4.0,0.0,0.0
CMC4,11.0,0.0,0.0,13.0,5.0,0.0
FUNDC2,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,135.0,4.80952226825479
MIR1184-1,0.0,0.0,0.0,0.0,0.0,0.0
F8A1,33.0,1.0,0.0,12.0,125.0,7.0
H2AFB1,0.0,0.0,0.0,0.0,0.0,0.0
F8,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
SMIM9,0.0,0.0,0.0,0.0,0.0,0.0
MPP1,155.0,1.2496788431766528,6.0559713529905155,16.3495844533012,19.0,4.80952226825479
SNORA56,0.0,0.0,0.0,0.0,0.0,0.0
MIR664B,0.0,0.0,0.0,0.0,0.0,0.0
SNORA36A,0.0,0.0,0.0,0.0,0.0,0.0
DKC1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,41.0
GAB3,1.0,10.0,6.0559713529905155,30.0,0.0,4.80952226825479
LOC105373387,0.0,0.0,0.0,0.0,0.0,0.0
CTAG2,0.0,0.0,0.0,0.0,0.0,0.0
FAM223B,0.0,0.0,0.0,0.0,0.0,0.0
CTAG1B,0.0,0.0,0.0,0.0,0.0,0.0
CTAG1A,0.0,0.0,0.0,0.0,0.0,0.0
FAM223A,0.0,0.0,0.0,0.0,0.0,0.0
IKBKG,191.0,0.0,80.0,79.0,24.0,15.0
G6PD,29.0,1.2496788431766528,1.0,118.0,44.0,14.0
FAM3A,77.0,0.0,1.0,71.0,125.0,4.80952226825479
SLC10A3,83.0,0.0,1.0,23.0,0.0,14.0
UBL4A,14.289180737961226,0.0,10.0,130.0,19.0,7.0
LAGE3,0.0,0.0,0.0,34.0,1.0,52.0
PLXNA3,172.0,19.0,13.0,16.3495844533012,12.302746913580247,4.80952226825479
MIR6858,0.0,0.0,0.0,0.0,0.0,0.0
FAM50A,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
GDI1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
ATP6AP1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
CH17-340M24.3,4.0,0.0,0.0,7.0,0.0,0.0
TAZ,185.0,1.0,75.0,82.0,104.0,4.80952226825479
DNASE1L1,14.289180737961226,1.2496788431766528,6.0559713529905155,78.0,9.0,2.0
SNORA70,0.0,0.0,0.0,0.0,0.0,0.0
RPL10,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
LOC107987332,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985654,0.0,0.0,0.0,0.0,0.0,0.0
EMD,14.289180737961226,1.2496788431766528,6.0559713529905155,115.0,39.0,0.0
FLNA,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
LOC105373386,0.0,0.0,0.0,0.0,1.0,0.0
TKTL1,0.0,0.0,0.0,0.0,0.0,0.0
TEX28,0.0,0.0,0.0,0.0,0.0,0.0
OPN1MW3,0.0,0.0,0.0,0.0,0.0,0.0
OPN1MW2,0.0,0.0,0.0,0.0,0.0,0.0
OPN1MW,0.0,0.0,0.0,0.0,0.0,0.0
OPN1LW,0.0,0.0,0.0,0.0,0.0,0.0
MECP2,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
MIR718,0.0,0.0,0.0,0.0,0.0,0.0
IRAK1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
MIR3202-2,0.0,0.0,0.0,0.0,0.0,0.0
MIR3202-1,0.0,0.0,0.0,0.0,0.0,0.0
TMEM187,0.0,2.0,0.0,14.0,0.0,0.0
HCFC1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
HCFC1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
RENBP,62.0,9.0,38.0,59.0,45.0,96.0
NAA10,14.289180737961226,0.0,113.0,45.0,41.0,10.0
ARHGAP4,71.0,6.0,16.0,18.0,5.0,70.0
AVPR2,0.0,0.0,0.0,0.0,0.0,0.0
LCA10,0.0,0.0,0.0,0.0,0.0,0.0
L1CAM,14.289180737961226,1.0,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
PDZD4,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
SSR4,13.0,25.0,6.0559713529905155,52.0,35.0,1.0
IDH3G,35.0,1.2496788431766528,1.0,161.0,136.0,4.80952226825479
SRPK3,0.0,0.0,0.0,5.0,0.0,0.0
PLXNB3,186.0,1.2496788431766528,6.0559713529905155,47.0,12.302746913580247,4.80952226825479
LOC102723591,0.0,0.0,0.0,0.0,7.0,0.0
ABCD1,0.0,1.2496788431766528,6.0559713529905155,8.0,74.0,59.0
BCAP31,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
SLC6A8,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
PNCK,99.0,0.0,0.0,16.3495844533012,47.0,0.0
DUSP9,0.0,0.0,0.0,8.0,0.0,0.0
LOC105373383,0.0,0.0,0.0,3.0,0.0,0.0
FAM58A,43.0,1.2496788431766528,1.0,23.0,5.0,0.0
ATP2B3,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,129.0,4.80952226825479
BGN,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
LOC105373381,0.0,0.0,0.0,0.0,0.0,0.0
LOC107983954,0.0,0.0,0.0,11.0,0.0,0.0
HAUS7,154.0,1.2496788431766528,6.0559713529905155,41.0,2.0,4.80952226825479
TREX2,0.0,0.0,0.0,0.0,0.0,0.0
ZFP92,2.0,1.2496788431766528,6.0559713529905155,127.0,30.0,0.0
LOC105373379,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373378,0.0,0.0,0.0,0.0,0.0,0.0
ZNF275,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,1.0
LOC105373377,0.0,0.0,0.0,18.0,0.0,0.0
LOC105373373,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA1,0.0,0.0,0.0,0.0,0.0,0.0
PNMA6A,161.0,1.2496788431766528,0.0,63.0,0.0,1.0
PNMA3,118.0,2.0,89.0,16.3495844533012,12.302746913580247,4.80952226825479
PNMA5,0.0,1.2496788431766528,0.0,87.0,71.0,0.0
LOC105373372,0.0,0.0,0.0,0.0,0.0,0.0
ZNF185,0.0,0.0,51.0,18.0,19.0,8.0
NSDHL,36.0,1.2496788431766528,52.0,97.0,89.0,0.0
CETN2,14.289180737961226,1.2496788431766528,14.0,127.0,101.0,4.80952226825479
LOC107985638,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA6,0.0,0.0,0.0,0.0,0.0,0.0
CSAG3,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA2,0.0,0.0,0.0,0.0,0.0,0.0
CSAG4,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA12,0.0,0.0,0.0,0.0,0.0,0.0
CSAG1,6.0,1.0,6.0559713529905155,0.0,0.0,1.0
MAGEA2B,0.0,0.0,0.0,0.0,0.0,0.0
CSAG2,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA3,0.0,0.0,0.0,0.0,0.0,0.0
GABRQ,11.0,0.0,6.0559713529905155,6.0,0.0,36.0
LOC105373370,0.0,0.0,0.0,0.0,0.0,0.0
MIR105-2,0.0,0.0,0.0,0.0,0.0,0.0
MIR767,0.0,0.0,0.0,0.0,0.0,0.0
MIR105-1,0.0,0.0,0.0,0.0,0.0,0.0
GABRA3,102.0,0.0,2.0,16.3495844533012,26.0,53.0
MAGEA10,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA5,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA10-MAGEA5,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373369,0.0,0.0,0.0,0.0,0.0,0.0
MIR452,0.0,0.0,0.0,0.0,0.0,0.0
MIR224,0.0,0.0,0.0,0.0,0.0,0.0
GABRE,14.289180737961226,5.0,6.0559713529905155,4.0,3.0,4.80952226825479
MAGEA4,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373368,0.0,0.0,0.0,0.0,0.0,0.0
CNGA2,0.0,0.0,0.0,0.0,0.0,0.0
FATE1,0.0,0.0,0.0,0.0,0.0,0.0
PRRG3,14.289180737961226,0.0,0.0,10.0,0.0,25.0
PASD1,0.0,0.0,0.0,0.0,0.0,0.0
LOC105377213,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373367,0.0,0.0,0.0,0.0,0.0,0.0
VMA21,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
LOC107985693,0.0,0.0,0.0,1.0,0.0,0.0
GPR50,0.0,0.0,0.0,0.0,0.0,0.0
GPR50-AS1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4330,0.0,0.0,0.0,0.0,0.0,0.0
HMGB3,84.0,1.2496788431766528,9.0,106.0,0.0,1.0
CD99L2,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
MTMR1,58.0,0.0,6.0559713529905155,16.3495844533012,12.302746913580247,60.0
MTM1,14.289180737961226,0.0,6.0559713529905155,153.0,12.302746913580247,4.80952226825479
MAMLD1,179.0,0.0,1.0,16.3495844533012,3.0,4.80952226825479
MIR2114,0.0,0.0,0.0,0.0,0.0,0.0
LINC00894,1.0,0.0,115.0,0.0,59.0,4.80952226825479
LOC101927685,0.0,0.0,0.0,0.0,0.0,0.0
CXorf40B,75.0,1.2496788431766528,103.0,59.0,72.0,31.0
MAGEA8,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA8-AS1,0.0,0.0,0.0,0.0,0.0,0.0
LINC00850,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA9,0.0,0.0,0.0,0.0,0.0,0.0
HSFX1,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA11,0.0,0.0,0.0,0.0,0.0,0.0
TMEM185A,5.0,1.2496788431766528,6.0559713529905155,48.0,1.0,0.0
HSFX2,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA9B,0.0,0.0,0.0,0.0,0.0,0.0
LOC101928917,0.0,0.0,0.0,0.0,0.0,0.0
CXorf40A,1.0,2.0,2.0,17.0,2.0,2.0
LINC00893,0.0,0.0,97.0,13.0,0.0,0.0
IDS2,30.0,0.0,0.0,3.0,27.0,0.0
IDS,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
LOC107985667,0.0,0.0,0.0,0.0,0.0,0.0
AFF2,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,74.0,4.80952226825479
FMR1NB,0.0,0.0,0.0,0.0,0.0,0.0
FMR1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
FMR1-AS1,0.0,0.0,0.0,0.0,4.0,0.0
LOC105373349,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373348,0.0,0.0,0.0,0.0,0.0,0.0
MIR514A3,0.0,0.0,0.0,0.0,0.0,0.0
LOC101928863,0.0,0.0,0.0,0.0,0.0,0.0
MIR514A2,0.0,0.0,0.0,0.0,0.0,0.0
MIR514A1,0.0,0.0,0.0,0.0,0.0,0.0
MIR510,0.0,0.0,0.0,0.0,0.0,0.0
MIR509-1,0.0,0.0,0.0,0.0,0.0,0.0
MIR509-3,0.0,0.0,0.0,0.0,0.0,0.0
MIR509-2,0.0,0.0,0.0,0.0,0.0,0.0
MIR514B,0.0,0.0,0.0,0.0,0.0,0.0
MIR508,0.0,0.0,0.0,0.0,0.0,0.0
MIR507,0.0,0.0,0.0,0.0,0.0,0.0
MIR506,0.0,0.0,0.0,0.0,0.0,0.0
MIR513A2,0.0,0.0,0.0,0.0,0.0,0.0
MIR513A1,0.0,0.0,0.0,0.0,0.0,0.0
MIR513B,0.0,0.0,0.0,0.0,0.0,0.0
MIR513C,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373347,0.0,0.0,0.0,0.0,0.0,0.0
LOC101928832,0.0,10.0,0.0,0.0,0.0,0.0
CXorf51A,0.0,0.0,0.0,0.0,0.0,0.0
CXorf51B,0.0,0.0,0.0,0.0,0.0,0.0
LOC101928808,0.0,0.0,0.0,0.0,0.0,0.0
MIR891A,0.0,0.0,0.0,0.0,0.0,0.0
MIR891B,0.0,0.0,0.0,0.0,0.0,0.0
MIR892B,0.0,0.0,0.0,0.0,0.0,0.0
MIR892A,0.0,0.0,0.0,0.0,0.0,0.0
MIR888,0.0,0.0,0.0,0.0,0.0,0.0
MIR890,0.0,0.0,0.0,0.0,0.0,0.0
MIR892C,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985703,0.0,0.0,0.0,0.0,0.0,0.0
TMEM257,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK2,14.289180737961226,1.2496788431766528,107.0,16.3495844533012,12.302746913580247,4.80952226825479
SPANXN1,0.0,0.0,0.0,0.0,0.0,0.0
UBE2NL,0.0,0.0,0.0,0.0,0.0,0.0
SPANXN2,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK4,14.289180737961226,15.0,6.0559713529905155,16.3495844533012,2.0,1.0
SPANXN3,0.0,0.0,0.0,0.0,0.0,0.0
SPANXN4,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373345,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC2,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC1,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC3,0.0,0.0,0.0,3.0,0.0,0.0
SPANXD,0.0,0.0,0.0,0.0,0.0,0.0
LOC645188,0.0,0.0,0.0,0.0,0.0,0.0
SPANXA2,0.0,0.0,0.0,0.0,0.0,0.0
SPANXA1,0.0,0.0,0.0,0.0,0.0,0.0
SPANXA2-OT1,0.0,0.0,0.0,0.0,0.0,0.0
SPANXC,0.0,0.0,0.0,0.0,0.0,0.0
LDOC1,140.0,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,33.0
SPANXB1,0.0,0.0,0.0,0.0,0.0,0.0
MIR320D2,0.0,0.0,0.0,0.0,0.0,0.0
CDR1,41.0,1.2496788431766528,1.0,149.0,51.0,3.0
LINC00632,123.0,17.0,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
LOC101928833,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373344,0.0,0.0,0.0,0.0,0.0,0.0
SOX3,61.0,0.0,0.0,25.0,0.0,0.0
LOC105373343,0.0,0.0,0.0,0.0,0.0,0.0
LOC389895,0.0,0.0,0.0,15.0,0.0,0.0
LOC728660,0.0,0.0,0.0,0.0,0.0,0.0
CXorf66,0.0,0.0,0.0,0.0,0.0,0.0
MIR505,0.0,0.0,0.0,0.0,0.0,0.0
ATP11C,14.289180737961226,1.2496788431766528,6.0559713529905155,52.0,99.0,4.80952226825479
MCF2,88.0,0.0,0.0,130.0,121.0,0.0
F9,0.0,0.0,0.0,0.0,0.0,0.0
SRD5A1P1,0.0,0.0,0.0,0.0,0.0,0.0
FGF13-AS1,0.0,0.0,0.0,0.0,0.0,0.0
MIR504,0.0,0.0,0.0,0.0,0.0,0.0
FGF13,14.289180737961226,1.2496788431766528,0.0,16.3495844533012,63.0,56.0
LINC00889,40.0,0.0,0.0,118.0,0.0,4.0
ZIC3,14.289180737961226,1.0,38.0,9.0,9.0,0.0
GPR101,0.0,0.0,0.0,0.0,0.0,0.0
SNORD61,0.0,0.0,0.0,0.0,0.0,0.0
RBMX,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
ARHGEF6,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
CD40LG,0.0,0.0,0.0,0.0,0.0,0.0
LINC00892,0.0,0.0,0.0,0.0,0.0,0.0
MIR934,0.0,0.0,0.0,0.0,0.0,0.0
VGLL1,0.0,0.0,0.0,0.0,0.0,0.0
HTATSF1,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
BRS3,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG4,0.0,0.0,0.0,0.0,0.0,0.0
MAP7D3,131.0,30.0,0.0,8.0,110.0,85.0
FHL1,14.289180737961226,1.2496788431766528,17.0,16.3495844533012,12.302746913580247,4.80952226825479
SLC9A6,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
MMGT1,167.0,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
SAGE1,0.0,6.0,0.0,0.0,0.0,0.0
CT45A10,0.0,0.0,0.0,0.0,0.0,0.0
CT45A9,0.0,0.0,0.0,0.0,0.0,0.0
CT45A8,0.0,0.0,0.0,0.0,0.0,0.0
CT45A7,0.0,0.0,0.0,0.0,0.0,0.0
CT45A2,0.0,0.0,0.0,0.0,0.0,0.0
CT45A6,0.0,0.0,0.0,0.0,0.0,0.0
CT45A5,0.0,0.0,0.0,0.0,0.0,0.0
CT45A3,0.0,0.0,0.0,0.0,0.0,0.0
CT45A1,8.0,0.0,0.0,0.0,0.0,0.0
INTS6L,14.289180737961226,1.2496788431766528,6.0559713529905155,138.0,46.0,4.80952226825479
INTS6L-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SMIM10L2A,14.289180737961226,22.0,6.0559713529905155,16.3495844533012,12.302746913580247,10.0
LOC100506790,0.0,0.0,0.0,0.0,0.0,0.0
ZNF449,14.289180737961226,1.2496788431766528,17.0,30.0,100.0,4.80952226825479
LOC105373342,0.0,0.0,0.0,0.0,0.0,0.0
LOC101928677,0.0,0.0,0.0,0.0,0.0,0.0
ZNF75D,183.0,1.2496788431766528,6.0559713529905155,128.0,63.0,4.80952226825479
CT55,0.0,0.0,0.0,0.0,0.0,0.0
LOC100287728,0.0,0.0,0.0,0.0,0.0,0.0
LINC00633,0.0,0.0,0.0,0.0,0.0,0.0
SMIM10L2B,84.0,1.2496788431766528,0.0,16.3495844533012,55.0,4.80952226825479
FAM127B,136.0,3.0,48.0,81.0,12.302746913580247,2.0
FAM127A,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,119.0,4.80952226825479
FAM127C,28.0,0.0,6.0559713529905155,39.0,0.0,1.0
SMIM10,14.289180737961226,1.2496788431766528,6.0559713529905155,0.0,64.0,4.80952226825479
LOC340581,0.0,3.0,0.0,0.0,0.0,0.0
MOSPD1,14.289180737961226,0.0,6.0559713529905155,30.0,82.0,0.0
FAM122C,6.0,3.0,1.0,49.0,18.0,5.0
FAM122B,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
PLAC1,0.0,0.0,0.0,0.0,0.0,0.0
LINC00629,0.0,0.0,0.0,0.0,0.0,0.0
MIR424,0.0,0.0,0.0,0.0,0.0,0.0
MIR503,0.0,0.0,0.0,0.0,0.0,0.0
MIR503HG,1.0,0.0,0.0,0.0,0.0,0.0
MIR542,0.0,0.0,0.0,0.0,0.0,0.0
MIR450A2,0.0,0.0,0.0,0.0,0.0,0.0
MIR450A1,0.0,0.0,0.0,0.0,0.0,0.0
MIR450B,0.0,0.0,0.0,0.0,0.0,0.0
HPRT1,14.289180737961226,2.0,1.0,16.3495844533012,48.0,1.0
PHF6,175.0,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,9.0
CCDC160,0.0,0.0,0.0,0.0,85.0,30.0
MIR106A,0.0,0.0,0.0,0.0,0.0,0.0
MIR18B,0.0,0.0,0.0,0.0,0.0,0.0
MIR20B,0.0,0.0,0.0,0.0,0.0,0.0
MIR19B2,0.0,0.0,0.0,0.0,0.0,0.0
MIR92A2,0.0,0.0,0.0,0.0,0.0,0.0
MIR363,0.0,0.0,0.0,0.0,0.0,0.0
GPC3,0.0,1.2496788431766528,18.0,0.0,0.0,0.0
GPC4,80.0,9.0,6.0559713529905155,90.0,17.0,2.0
TFDP3,0.0,0.0,0.0,0.0,0.0,0.0
LOC107983959,0.0,0.0,0.0,0.0,0.0,0.0
USP26,0.0,0.0,0.0,0.0,0.0,0.0
HS6ST2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
HS6ST2,6.0,1.2496788431766528,0.0,119.0,3.0,0.0
MBNL3,7.0,1.2496788431766528,78.0,111.0,23.0,7.0
RAP2C-AS1,1.0,0.0,0.0,0.0,2.0,0.0
RAP2C,14.289180737961226,1.2496788431766528,97.0,16.3495844533012,12.302746913580247,2.0
FRMD7,0.0,0.0,0.0,0.0,0.0,0.0
STK26,6.0,0.0,0.0,0.0,0.0,0.0
FIRRE,69.0,0.0,84.0,0.0,91.0,3.0
OR13H1,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985705,0.0,0.0,0.0,0.0,0.0,0.0
LOC102723546,0.0,1.0,0.0,0.0,0.0,0.0
IGSF1,82.0,0.0,6.0559713529905155,3.0,22.0,5.0
ARHGAP36,1.0,0.0,3.0,2.0,0.0,0.0
LINC01201,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373338,0.0,0.0,0.0,0.0,0.0,0.0
ENOX2,6.0,1.2496788431766528,6.0559713529905155,34.0,12.302746913580247,4.80952226825479
LOC105373336,0.0,0.0,0.0,0.0,0.0,0.0
FAM45BP,2.0,8.0,1.0,7.0,0.0,15.0
RBMX2,172.0,1.2496788431766528,83.0,16.3495844533012,78.0,0.0
GPR119,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A14,174.0,0.0,6.0559713529905155,135.0,52.0,1.0
ZNF280C,1.0,0.0,6.0559713529905155,107.0,39.0,0.0
AIFM1,167.0,1.2496788431766528,0.0,129.0,12.302746913580247,4.80952226825479
RAB33A,10.0,29.0,0.0,27.0,5.0,26.0
ELF4,0.0,2.0,0.0,25.0,0.0,4.80952226825479
BCORL1,44.0,0.0,71.0,171.0,15.0,4.80952226825479
LOC105373335,0.0,0.0,0.0,30.0,1.0,0.0
UTP14A,137.0,17.0,88.0,45.0,53.0,5.0
ZDHHC9,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
SASH3,124.0,0.0,1.0,15.0,70.0,83.0
XPNPEP2,0.0,1.2496788431766528,0.0,0.0,0.0,0.0
LOC105373334,0.0,0.0,0.0,0.0,0.0,0.0
APLN,161.0,2.0,6.0559713529905155,67.0,1.0,4.80952226825479
OCRL,14.289180737961226,1.2496788431766528,6.0559713529905155,16.3495844533012,12.302746913580247,4.80952226825479
SMARCA1,14.289180737961226,1.2496788431766528,70.0,16.3495844533012,12.302746913580247,4.80952226825479
LOC107985684,0.0,0.0,0.0,4.0,106.0,4.0
LOC107985699,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985698,33.0,0.0,0.0,4.0,0.0,0.0
ACTRT1,0.0,0.0,0.0,0.0,26.0,0.0
LOC105373333,0.0,0.0,0.0,0.0,0.0,0.0
LOC105373332,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985709,0.0,0.0,0.0,0.0,0.0,0.0
