Mouse,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
Vmn1r82,0,0,0,0,0,0
Vmn1r81,0,0,0,0,0,0
Gm4224,62,0,0,0,0,0
Vmn1r80,0,0,0,0,0,0
Vmn1r79,0,0,0,0,0,0
Vmn1r78,0,0,0,0,0,0
Vmn1r77,0,0,0,0,0,0
Vmn1r76,0,0,0,0,0,0
Vmn1r75,0,0,0,0,0,0
Vmn1r74,0,0,0,0,0,0
Vmn1r73,0,0,0,0,0,0
Vmn1r72,0,0,0,0,0,0
Gm7207,0,0,0,0,0,0
Zscan4f,0,0,0,0,0,0
Gm6909,0,0,1,0,0,0
Zscan4d,0,0,0,0,0,0
Zscan4c,0,0,0,0,0,0
Gm7789,0,0,0,0,0,0
Mir297-1,0,0,0,0,0,0
Zscan4b,0,0,0,0,0,0
Zscan4a,0,0,0,0,0,0
Vmn1r71,0,0,0,0,0,0
Nlrp4b,0,0,0,0,0,0
Vmn1r70,0,0,0,0,0,0
Vmn1r69,0,0,0,0,0,0
Vmn1r68,0,0,0,0,0,0
Zik1,0,4,106,218,167,63
Vmn1r67,0,0,0,0,0,0
Nlrp4d,0,0,0,0,0,0
Vmn1r66,0,0,0,0,0,0
Vmn2r52,0,0,0,0,0,0
Vmn2r51,0,0,0,0,0,0
Vmn2r50,0,0,0,0,0,0
Vmn2r49,0,0,0,0,0,0
Vmn2r48,0,0,0,0,0,0
2810047C21Rik1,0,0,0,0,0,0
Vmn2r47,0,0,0,0,0,0
Gm30482,0,0,0,0,0,0
Vmn2r46,0,0,0,0,0,0
Gm10302,0,0,0,0,0,0
LOC108167406,0,0,0,0,0,0
Vmn2r37,0,0,0,0,0,0
Vmn2r38,0,0,0,0,0,0
Vmn2r39,0,0,0,0,0,0
Vmn2r40,0,0,0,0,0,0
Gm20482,0,0,0,0,0,0
LOC108167405,0,0,0,0,0,0
Vmn2r45,0,0,0,0,0,0
Vmn2r44,0,0,0,0,0,0
Gm7696,0,0,0,0,0,0
Vmn2r43,0,0,0,0,0,0
Vmn2r42,0,0,0,0,0,0
Vmn2r41,0,0,0,0,0,0
LOC105242405,0,0,0,0,0,0
Gm42370,0,0,0,0,0,0
Vmn2r36,0,0,0,0,0,0
Vmn2r35,0,0,0,0,0,0
Vmn2r34,0,0,0,0,0,0
Vmn2r33,0,0,0,0,0,0
Vmn2r32,0,0,0,0,0,0
Vmn2r31,0,0,0,0,0,0
Gm3912,0,0,0,0,0,0
Vmn2r30,0,0,0,0,0,0
Mir5620,0,0,0,0,0,0
Clcn4,2133,934,2432,2975,2261,2236
Vmn2r29,0,0,10,19,29,22
Zfp772,213,143,84,44,106,126
Zfp418,9,160,23,85,83,146
Zfp773,22,48,0,60,11,22
Zfp954,0,63,97,122,3,49
Aurkc,0,1,1,0,0,0
Zim3,0,0,0,0,0,0
Mir3099,0,0,0,0,0,0
Usp29,340,630,1311,825,924,1890
Peg3os,0,0,0,0,0,0
Peg3,2677,2848,5793,6165,4822,8722
Zim1,1,41,19,11,53,98
Zim2,0,0,0,0,0,0
Olfr1350,0,0,0,0,0,0
Olfr1349,0,0,0,0,0,0
Olfr1348,0,0,0,0,0,0
Olfr1347,0,0,0,0,0,0
Olfr5,0,0,2,0,0,0
Olfr1346,0,0,0,0,0,0
Olfr1336,0,0,0,0,0,0
Olfr1344,0,0,0,0,2,0
Smim17,0,8,2,6,14,36
LOC102640325,0,37,0,1,34,28
Zfp28,67,107,31,11,56,8
Zfp78,1,15,97,36,32,22
Gm38944,0,0,0,0,0,0
Zfp583,38,174,0,97,137,78
Zfp667,175,179,81,199,170,100
Gm6792,0,0,0,0,0,0
Zscan5b,0,0,0,0,0,0
Galp,0,0,0,0,0,0
Zfp444,2,31,124,107,155,201
Gm36371,0,0,0,0,57,47
Zfp787,1,127,124,86,74,52
Nlrp4c,0,0,0,0,0,0
4933402C05Rik,0,0,0,0,0,0
Vmn1r65,0,0,0,0,0,0
Vmn1r64,0,0,0,0,0,0
Vmn1r63,0,0,0,0,0,0
Vmn1r62,0,0,0,0,0,0
Vmn1r61,0,0,0,0,0,0
Vmn1r60,0,0,0,0,0,0
Vmn2r28,0,0,0,0,0,0
Vmn1r59,0,0,0,0,0,0
Vmn1r58,0,0,0,0,0,0
Gm5065,0,0,1,1,1,0
Nlrp2,0,0,0,0,0,0
Vmn1r57,0,0,0,0,0,0
Vmn1r56,0,0,1,0,0,0
Vmn1r55,0,0,0,0,1,0
Rasl2-9,0,0,0,0,1,0
Rfpl4,0,0,0,0,0,0
Epn1,1356,1843,2320,1533,2082,2314
U2af2,467,329,632,691,488,320
Gm38940,0,0,0,0,0,0
Ccdc106,0,142,51,148,188,226
Zfp580,2,105,47,37,85,12
Gm15510,0,0,15,12,3,22
LOC108167404,0,0,0,0,0,18
Zfp784,56,4,51,3,10,39
Zfp865,3,345,98,204,253,161
Zfp524,35,2,98,7,4,11
Fiz1,18,116,128,15,46,77
Zfp579,2,7,67,78,55,75
Sbk3,1,0,63,40,0,0
Sbk2,0,0,0,0,0,0
Ssc5d,0,14,0,0,11,2
Nat14,243,289,369,391,361,367
Zfp628,0,27,135,116,114,120
Gm36210,0,0,0,0,0,0
Isoc2a,48,9,27,62,21,14
Gm38939,0,0,0,0,0,0
Isoc2b,0,8,40,50,24,54
Gm36127,0,0,0,0,0,0
Shisa7,419,809,538,1161,1362,1098
Ube2s,24,91,75,56,48,47
Rpl28,1306,1063,887,713,542,490
Tmem238,0,0,13,0,9,50
Tmem190,0,0,0,0,0,0
Il11,0,0,0,0,6,0
Fam71e2,0,0,0,0,0,0
Cox6b2,0,0,8,0,0,0
Suv420h2,0,5,64,45,71,68
Gm42369,0,0,0,0,0,12
Tmem150b,0,0,0,0,4,32
Brsk1,1135,2780,2239,2067,2912,2272
Hspbp1,263,158,133,258,328,371
Ppp6r1,510,1025,1593,1294,1548,1268
Tmem86b,0,71,130,64,39,28
Ptprh,92,12,0,2,25,0
Syt5,373,816,685,1676,1195,839
Dnaaf3,0,0,0,1,0,0
Tnni3,0,66,0,0,0,1
Tnnt1,0,109,64,17,4,70
Ppp1r12c,1148,870,571,530,648,558
D630041G03Rik,17,173,136,175,125,57
Eps8l1,12,118,12,1,43,55
Rdh13,54,76,51,82,88,111
Gp6,0,0,86,0,0,0
Ncr1,0,0,0,0,0,0
Pira6,0,0,0,0,0,0
Lilra5,0,0,0,0,0,0
Cdc42ep5,1,140,72,0,1,40
Leng9,14,20,105,75,62,62
Leng8,1311,2167,1282,994,1073,1315
D030047H15Rik,0,0,0,71,0,13
Ttyh1,4458,5615,6344,5336,5102,5293
9430041J12Rik,0,0,18,1,0,50
Lair1,75,29,209,139,205,219
Gm15928,0,0,0,0,0,0
Gm3189,0,0,0,0,0,0
Lilra6,0,0,0,0,0,0
Gm14548,0,0,0,0,0,0
Gm10693,0,0,0,0,0,0
Pira2,0,0,0,0,0,0
Gm15448,0,0,0,0,0,0
Pira1,0,0,0,0,0,0
Pirb,0,0,0,0,0,0
Rps9,1382,670,1306,1020,500,503
Tsen34,155,409,212,186,101,79
Mboat7,537,388,606,834,868,1021
Tmc4,145,0,11,0,65,60
Leng1,175,52,75,57,37,94
Mir3572,0,0,0,0,0,0
Cnot3,210,336,282,150,248,204
Gm15927,0,48,0,10,5,0
Prpf31,413,196,163,288,128,146
Tfpt,55,283,263,155,62,73
Ndufa3,486,591,293,200,226,78
Oscar,0,0,4,0,15,14
Tarm1,0,0,0,0,0,0
LOC105242840,0,0,7,0,0,0
Gm35037,0,19,2,0,0,0
Cacng6,0,0,0,0,0,35
3300002P13Rik,0,0,0,0,0,3
Gm23450,0,0,0,0,0,0
Cacng8,4,131,14,102,132,121
Cacng7,655,1928,1337,751,1961,1331
Prkcg,1123,680,1117,2207,1161,1455
Myadm,647,810,934,946,894,720
Mir295,0,0,0,0,0,0
Mir294,0,0,0,0,0,0
Mir293,0,0,0,0,0,0
Nlrp12,0,0,0,0,0,0
Mir291b,0,0,0,0,0,0
Mir292b,0,0,0,0,0,0
Mir292,0,0,0,0,0,0
Mir291a,0,0,0,0,0,0
D7Ertd143e,0,0,0,0,0,0
Mir290b,0,0,0,0,0,0
Mir290a,0,0,0,0,0,0
AU018091,0,0,0,0,0,0
Speer9-ps1,0,0,0,0,0,0
Gm32856,5,250,9,41,76,142
2610044O15Rik8,26,127,74,89,100,119
Ccdc7b,0,0,0,0,0,0
Ccdc7a,0,0,0,0,0,0
LOC105242417,0,0,0,0,0,0
LOC108167564,0,0,0,0,0,0
Itgb1,3281,3164,2713,1008,637,593
LOC108167576,0,0,0,0,0,0
Gm32643,0,0,4,0,12,0
Mir1903,0,0,0,0,0,0
Nrp1,2321,1415,1691,713,468,1135
Mir21c,0,0,0,0,0,0
LOC105243337,0,0,0,0,0,0
Gm32590,0,0,0,0,0,0
Gm32532,0,0,0,0,0,0
Gm32478,0,0,0,0,0,0
LOC102634904,0,0,0,0,0,0
Pard3,899,881,968,352,345,395
Gm29688,0,0,0,0,0,0
Rbm34,95,92,166,148,134,131
Tomm20,1362,994,1278,2140,1817,2068
A630001O12Rik,0,0,0,0,0,0
Gm31718,0,0,29,0,0,0
Gm31603,0,0,0,0,0,0
Gm31546,0,122,0,0,0,0
Irf2bp2,708,673,600,301,378,497
Gm39286,0,0,0,0,0,0
Gm17296,0,0,203,61,117,5
Coa6,25,3,3,39,38,1
Gm31165,0,0,0,0,0,0
Slc35f3,203,530,213,1072,700,695
LOC108167586,0,0,0,0,0,0
Kcnk1,1210,815,471,1432,1268,1091
Gm42056,0,0,0,9,16,55
Gm31069,0,0,0,0,0,0
BC021891,0,0,0,35,20,7
LOC102632990,0,0,0,0,0,0
LOC108167563,0,0,0,0,0,0
Gm39284,0,0,0,0,0,0
Gm39285,0,0,0,0,0,0
Pcnx2,420,416,591,890,1129,998
Ntpcr,0,161,172,52,69,42
Gm39283,14,10,103,138,61,74
Gm39282,0,0,0,0,0,0
Map10,203,74,75,46,50,51
Gm30871,0,0,0,0,0,0
4930567H12Rik,0,0,0,0,0,0
Sipa1l2,1624,1421,1379,621,943,1166
Gm30713,0,0,0,0,0,0
Disc1,51,7,35,34,38,39
Tsnax,1033,2450,1137,2624,1912,1973
Gm39281,0,0,0,0,0,0
LOC108167562,0,127,19,6,79,5
Egln1,1384,1341,1514,1355,1105,1202
Sprtn,157,100,152,189,130,92
Exoc8,346,282,226,441,345,325
Gnpat,173,323,146,358,387,367
2810004N23Rik,422,7,183,125,89,139
Trim67,0,0,2,52,46,29
LOC108167561,0,0,37,32,12,72
Fam89a,0,0,0,0,0,0
Arv1,1,4,11,34,26,93
Gm30273,0,0,0,1,21,23
LOC108167560,75,43,4,83,24,31
Ttc13,273,256,224,269,297,277
2310022B05Rik,159,825,1025,274,340,702
Capn9,0,0,0,0,0,31
Agt,222,97,1341,92,33,480
Cog2,221,55,249,142,175,203
Gm39280,0,0,0,0,0,0
Gm30209,0,0,0,0,0,0
C330016L05Rik,0,0,0,7,2,9
Pgbd5,885,765,895,1141,999,1610
Galnt2,187,523,323,537,644,762
Gm42054,0,0,0,0,2,0
Gm30081,0,0,0,0,2,0
Gm30005,0,0,0,0,0,0
Gm29897,0,0,0,0,0,0
Mir1967,0,0,0,0,0,0
Urb2,297,200,135,255,107,167
Taf5l,3,77,90,102,135,134
Abcb10,57,113,89,182,148,186
Nup133,205,349,476,449,367,372
Gm29773,0,4,0,5,0,0
Acta1,0,3,18,8,5,8
Gm36896,0,0,0,0,0,0
Gm9901,0,0,0,0,0,0
Ccsap,92,121,474,270,316,334
Rab4a,205,50,459,365,278,342
Gm36188,0,0,0,4,0,0
4732419C18Rik,0,0,0,0,0,1
6030466F02Rik,0,0,0,0,0,0
Gm39278,0,0,0,0,0,0
Gm36059,0,0,0,0,0,0
Gm39277,0,0,0,0,0,0
Gm35995,0,0,0,0,0,0
Rhou,99,339,421,812,311,622
Gm35874,0,0,0,0,4,0
Gm35930,0,0,0,0,0,0
Gm19600,0,0,0,0,7,0
n-R5s149,0,0,0,0,0,0
Gm23284,0,0,0,0,0,0
Gm22291,0,0,0,0,0,0
n-R5s146,0,0,0,0,0,0
Gm25212,0,0,0,0,0,0
n-R5s144,0,0,0,0,0,0
n-R5s143,0,0,0,0,0,0
n-R5s142,0,0,0,0,0,0
n-R5s141,0,0,0,0,0,0
Gm22109,0,0,0,0,0,0
n-R5s139,0,0,0,0,0,0
n-R5s138,0,0,0,0,0,0
n-R5s136,0,0,0,0,0,0
Rn5s,0,0,0,0,0,0
n-R5s134,0,0,0,0,0,0
n-R5s133,0,0,0,0,0,0
Gm26391,0,0,0,0,0,0
n-R5s128,0,0,0,0,0,0
n-R5s124,0,0,0,0,0,0
n-R5s123,0,0,0,0,0,0
n-R5s122,0,0,0,0,0,0
n-R5s121,0,0,0,0,0,0
n-R5s117,0,0,0,0,0,0
Gm25018,0,0,0,0,0,0
n-R5s113,0,0,0,0,0,0
n-R5s111,0,0,0,0,0,0
n-R5s110,0,0,0,0,0,0
n-R5s108,0,0,0,0,0,0
n-R5s105,0,0,0,0,0,0
n-R5s104,0,0,0,0,0,0
n-R5s103,0,0,0,0,0,0
n-R5s100,0,0,0,0,0,0
Gas8,222,68,240,319,160,157
Dbndd1,0,3,154,154,30,44
Afg3l1,192,402,298,257,493,599
Gm39275,0,0,0,0,0,0
Def8,391,320,265,224,189,324
Tubb3,680,1141,949,1750,1503,1472
Mc1r,0,0,0,0,0,0
Tcf25,2303,2331,3530,4118,3554,4632
Spire2,0,25,14,132,107,180
Fanca,1,0,0,17,0,3
Zfp276,332,53,170,173,111,224
Vps9d1,465,317,325,495,331,572
4933417D19Rik,0,0,0,6,0,0
Spata2l,28,215,114,174,316,133
Cdk10,341,193,539,332,180,249
Spata33,0,269,11,173,55,49
Chmp1a,417,724,339,390,432,272
Dpep1,0,0,0,0,0,0
Gm4316,0,0,0,0,0,0
Gm42052,0,0,0,0,0,0
Sult5a1,0,0,93,0,0,0
Mir7080,0,0,0,0,0,0
Cpne7,45,238,1059,202,120,553
Mir7079,0,0,0,0,0,0
Snord68,0,0,0,0,0,0
Rpl13,453,378,695,643,383,591
Spg7,127,354,394,241,309,417
Gm35677,0,8,2,0,0,0
2810013P06Rik,172,12,190,97,84,286
Gm39272,0,0,0,0,0,0
Ankrd11,3487,2117,2922,3199,3441,3787
Cdh15,0,0,15,0,23,17
Gm35466,0,0,20,25,1,80
Acsf3,71,29,93,49,122,98
Gm39271,0,0,77,0,0,0
A530010L16Rik,0,0,0,0,0,0
C230057M02Rik,19,78,120,349,263,327
Cbfa2t3,567,122,500,395,513,367
Mir6396,0,0,0,0,0,0
Pabpn1l,0,0,0,0,0,0
Trappc2l,196,258,245,186,138,196
Galns,0,17,176,36,95,21
Aprt,49,37,55,116,37,116
Cdt1,0,0,15,3,9,0
Gm34847,0,0,0,0,0,0
Piezo1,776,513,226,8,64,73
Ctu2,311,1,44,174,53,189
Rnf166,336,338,459,365,441,195
Snai3,0,0,0,0,0,0
Gm20735,0,0,0,0,0,0
9330133O14Rik,4,17,0,139,30,75
Mvd,597,182,65,162,117,205
Cyba,3,199,52,0,18,31
Il17c,0,0,0,0,0,0
Zc3h18,310,400,406,483,514,669
Gm39270,0,0,0,0,4,0
Trhr2,18,103,3,15,20,41
LOC108167558,0,0,0,0,0,0
Zfpm1,243,323,230,139,242,98
Gm39269,0,0,0,0,0,0
LOC108167559,0,0,0,0,0,0
Gm39268,0,0,0,0,0,0
Gm34413,0,0,0,0,0,0
Gm22,0,7,24,85,49,5
Mir7237,0,0,0,0,0,0
Banp,386,189,253,283,93,204
Car5a,99,2,100,0,0,9
BC048644,0,0,6,0,0,0
Slc7a5,1946,3407,3951,426,393,652
Gm34168,0,0,0,0,0,0
Gm42048,0,0,0,0,0,0
Klhdc4,126,1,165,85,123,88
Jph3,906,2078,1460,1511,2004,1969
LOC108167575,0,0,0,0,0,0
Zcchc14,770,401,449,577,660,523
Map1lc3b,497,839,1208,1214,825,1009
n-TMcat17,0,0,0,0,0,0
Fbxo31,538,614,308,653,796,849
1700030M09Rik,0,0,0,0,0,0
1700018B08Rik,0,0,0,0,0,0
Gm26747,0,0,0,0,15,0
Gm33823,0,0,0,0,0,0
Gm33739,0,0,1,0,0,0
5033426O07Rik,0,0,0,0,0,0
Gm42046,0,0,0,0,0,0
Gm33633,0,0,0,0,0,0
Foxl1,0,0,0,0,0,0
Foxc2,23,0,0,0,0,0
Mthfsd,19,41,32,269,81,89
Foxf1,12,121,143,3,0,10
Fendrr,100,13,34,0,0,0
LOC108167585,0,0,0,0,0,0
Gm33579,0,0,0,0,0,0
Gm33471,0,0,0,0,0,0
Gm26878,0,0,0,0,0,0
Gm33368,0,0,0,0,0,0
Gm39267,0,0,0,0,0,0
Gm33199,0,0,0,0,0,0
Gm39266,0,0,0,0,0,0
Irf8,58,7,4,33,12,38
Gm39265,0,0,0,0,0,0
Cox4i1,3227,2969,3978,3704,2675,3499
Emc8,616,347,313,585,477,663
Gm33075,0,0,0,0,0,0
1190005I06Rik,0,0,0,0,0,0
Emc8-1190005i06rik,0,0,0,0,0,0
Gm10614,0,0,0,0,0,0
Gins2,0,0,18,0,0,9
Mir7687,0,0,0,0,0,0
1700016A09Rik,0,0,0,0,0,0
Gm39264,0,0,0,0,0,0
Gm32968,0,0,3,0,0,0
Gse1,626,592,541,666,719,670
A330074K22Rik,1,38,62,120,28,144
Fam92b,0,0,1,15,1,0
6430548M08Rik,576,1721,1413,3350,2437,3064
Zdhhc7,45,75,136,69,221,60
Crispld2,134,7,65,0,3,9
Usp10,80,68,201,200,219,190
Klhl36,0,5,17,0,32,35
Cotl1,335,81,283,262,208,287
Tldc1,0,51,49,69,60,54
Atp2c2,0,0,0,0,17,0
Wfdc1,289,402,308,13,2,0
Gm32352,0,0,0,0,0,0
LOC108167556,0,0,0,0,0,0
LOC108167557,0,0,0,0,0,0
Kcng4,0,2,85,52,82,58
Adad2,0,0,0,0,0,0
Rps13-ps4,0,0,0,25,6,0
Taf1c,7,18,90,17,26,166
Dnaaf1,0,0,0,0,0,0
Hsdl1,51,334,185,280,301,258
Mbtps1,897,636,569,407,470,359
Slc38a8,0,6,0,0,8,0
Necab2,61,170,177,157,225,270
Osgin1,0,0,0,0,0,0
Gm32006,0,0,0,0,0,0
LOC108167555,0,0,0,0,0,0
Mlycd,46,218,229,124,140,185
LOC108167584,0,0,0,0,0,0
Hsbp1,533,632,761,1085,793,718
Gm31893,0,0,0,0,0,2
Cdh13,677,391,478,1146,744,779
Gm39262,0,0,0,0,0,0
Mphosph6,381,36,95,100,115,36
Gm39261,0,0,0,0,0,0
Gm31774,0,0,0,0,0,0
Hsd17b2,0,0,0,0,0,7
Gm38416,0,0,0,0,0,0
LOC105243300,0,0,2,0,0,0
Sdr42e1,176,79,65,56,104,116
Plcg2,14,82,113,18,35,34
Mir7078,0,0,0,0,9,0
Mir7077,0,0,0,0,0,0
Gm39260,0,0,14,0,0,0
Cmip,1500,1997,1985,4032,3032,3424
Gan,24,276,35,201,135,175
Bco1,0,0,0,0,0,4
Gm15395,0,0,0,0,0,0
Gm31519,0,0,0,0,0,5
Pkd1l2,0,0,0,41,4,0
Gcsh,479,279,296,280,200,77
1700030J22Rik,265,37,108,287,43,4
Atmin,514,664,533,1053,604,950
Cenpn,3,2,27,2,26,36
Cmc2,47,88,22,159,48,133
Gm42045,0,0,1,0,0,0
4930563M20Rik,0,0,0,0,0,0
Gm31367,0,0,0,0,0,0
Cdyl2,488,253,317,411,284,269
Gm39258,0,0,0,0,0,0
Dynlrb2,19,0,0,0,0,0
Gm31278,0,0,10,0,0,0
Gm31225,0,0,0,0,0,0
Gm31164,0,0,0,0,0,0
Gm31106,0,0,0,0,0,0
Gm31037,0,0,0,0,0,0
Gm30925,0,0,0,0,0,0
Gm30712,0,0,0,0,2,15
Maf,435,249,63,113,123,28
Gm39256,0,0,0,0,12,9
Gm39257,0,0,0,0,0,0
Gm16118,0,0,0,12,0,0
Gm30554,0,4,0,0,0,0
Gm16116,0,0,0,0,0,0
Wwox,122,120,121,89,111,115
Gm30330,0,0,0,0,0,0
Clec3a,0,0,0,0,0,0
4933408N05Rik,0,0,0,0,0,0
Vat1l,350,233,981,469,623,814
Gm30272,0,0,0,0,3,0
Nudt7,2,167,11,0,28,57
Gm30107,0,0,0,13,1,0
Adamts18,1,0,0,13,29,31
Gm30052,0,0,0,0,0,0
Syce1l,0,0,0,0,0,0
Mon1b,136,184,189,368,155,369
4930571O06Rik,0,0,0,0,0,0
Gm29955,0,0,0,0,0,0
Gm29896,0,0,0,0,0,0
Gm10280,0,0,0,0,0,0
Cntnap4,5,227,359,235,261,509
Gm26994,0,0,0,17,0,0
Gm39254,0,0,0,0,0,0
Gm39253,0,0,0,0,0,0
Gm36671,0,0,0,0,0,0
Gm9564,0,0,0,0,0,0
Gm6793,0,0,0,0,0,0
Terf2ip,502,336,619,646,289,386
Kars,75,655,533,225,300,327
Adat1,0,0,36,1,62,35
Gabarapl2,344,429,647,498,355,529
Gm36531,0,0,0,0,0,0
Tmem231,6,83,65,175,44,146
Chst5,0,0,0,0,2,5
Tmem170,0,312,26,63,6,2
Cfdp1,1013,1079,830,1568,803,1330
Gm39252,0,55,0,0,0,0
Bcar1,86,300,592,282,292,454
Mir7076,0,0,0,0,0,0
Ctrb1,0,0,0,0,0,0
Zfp1,459,61,158,73,59,92
Ldhd,0,24,4,131,62,59
Znrf1,1348,1103,770,1491,1645,1019
Mir1957b,0,0,0,0,0,0
Wdr59,8,174,208,286,381,227
Fa2h,302,129,292,397,183,536
Mlkl,66,0,8,0,0,36
Rfwd3,136,16,161,209,153,83
Glg1,1235,2011,1492,1381,1607,1418
9430091E24Rik,5,16,26,1,2,32
Pdpr,280,530,325,488,440,467
Clec18a,0,0,6,0,23,11
n-TGgcc2,0,0,0,0,0,1
Gm38523,0,0,0,0,0,0
Exosc6,429,59,252,154,72,109
Aars,785,1069,918,1279,1056,1030
Mir3473d,0,0,0,0,0,0
Ddx19b,257,59,252,252,309,275
Ddx19a,15,35,98,29,98,83
Gm39251,0,0,0,0,0,0
LOC108167554,0,0,0,0,0,0
St3gal2,867,754,789,1074,874,659
Fuk,0,104,112,106,48,42
Cog4,355,342,280,454,511,584
Snord111,0,0,0,0,0,0
Sf3b3,511,608,599,617,724,522
Gm39250,0,0,0,0,0,0
Gm15894,0,0,0,0,0,0
Il34,345,406,430,298,273,322
Mtss1l,1789,1920,2179,1587,1756,1882
n-TGgcc10,0,0,0,0,0,0
n-TGgcc11,0,0,0,0,0,0
Vac14,118,99,248,113,102,116
Gm21283,0,0,0,0,0,0
Gm35676,0,0,0,0,0,0
Hydin,0,28,8,14,16,1
Gm26832,0,0,0,0,0,0
Gm39249,0,0,0,0,0,0
Cmtr2,86,113,37,7,33,37
Calb2,0,21,189,56,3,407
Gm35543,0,0,0,0,0,0
Gm21964,0,0,0,0,0,0
Zfp612,605,582,712,1029,550,943
8030455M16Rik,0,0,0,0,0,0
Chst4,0,0,0,36,0,0
1700064F23Rik,0,0,0,0,0,0
Tat,0,0,0,0,0,0
Marveld3,0,0,0,0,0,0
Phlpp2,383,382,482,703,674,915
Snord71,0,0,0,0,0,8
Ap1g1,897,1293,1072,1271,738,1063
Atxn1l,480,476,716,562,696,661
Gm39248,8,0,0,0,10,0
Zfp821,291,130,401,353,139,306
Ist1,1088,552,913,883,445,777
Pkd1l3,0,0,1,0,0,32
Dhodh,136,67,186,140,78,108
Gm39247,0,0,0,0,0,0
Hp,0,0,0,0,0,0
Txnl4b,0,64,83,87,74,56
Dhx38,930,704,707,788,567,700
Gm39246,0,0,0,0,0,0
Gm35145,1,0,0,0,1,0
Pmfbp1,0,0,21,0,0,12
Gm1943,0,1,0,78,25,2
LOC105243282,15,2,5,22,70,31
D030068K23Rik,0,0,0,0,0,18
Mir3108,0,0,0,0,0,0
Zfhx3,322,818,1192,278,428,956
Gm42043,0,0,0,0,0,0
Gm42042,0,4,0,1,8,0
Lncbate1,0,0,0,0,0,0
Gm39244,0,0,7,5,13,70
Gm42041,0,0,0,0,0,0
Gm39243,0,0,0,0,0,0
Gm34675,0,0,0,0,0,0
Gm39242,0,0,0,0,0,0
Gm42040,0,0,0,0,0,0
Psmd7,967,1190,1030,1496,900,1023
Mir140,0,0,0,0,0,0
Gm39241,0,0,0,0,0,0
Wwp2,219,216,396,204,217,175
Nob1,97,258,200,177,141,111
Nqo1,0,86,29,2,13,17
Nfat5,2947,2122,1580,2317,1554,2248
4930517G24Rik,0,3,0,0,0,0
Cyb5b,740,1231,795,1090,1063,1178
Gm39240,0,0,0,0,0,0
Mir7075,0,0,0,0,0,0
Terf2,44,211,430,354,211,531
Tmed6,0,0,0,0,0,0
Nip7,14,63,142,300,126,122
Cog8,43,54,203,205,127,159
Pdf,208,149,347,596,283,260
Vps4a,464,567,557,803,568,639
Gm16208,0,0,0,0,0,0
Sntb2,196,111,154,206,182,195
Cirh1a,340,212,118,239,175,155
Chtf8,234,462,313,240,282,351
Has3,0,17,3,0,9,29
Gm34197,0,0,0,0,0,1
Tango6,73,31,51,36,45,121
Cdh1,0,0,0,0,2,0
Gm39239,0,0,0,0,0,0
1110028F18Rik,0,0,0,0,0,0
Cdh3,0,0,0,0,0,0
Zfp90,64,4,331,61,92,154
Gm34026,0,0,0,0,0,0
Gm39238,0,0,0,0,0,0
LOC108167552,0,0,0,0,2,0
4930506A18Rik,0,0,0,0,0,0
Smpd3,720,988,235,841,1476,697
Prmt7,27,124,259,241,67,205
Slc7a6os,87,448,152,154,140,155
Slc7a6,0,296,25,148,117,221
Pla2g15,6,55,98,252,300,168
1810019D21Rik,0,0,0,0,0,0
Esrp2,2,0,0,0,0,0
Nfatc3,166,286,363,29,68,168
Dus2,138,11,220,27,61,65
Ddx28,14,103,76,82,14,54
Dpep2,0,0,0,0,1,0
Dpep3,0,0,0,0,0,0
Mir7074,0,0,0,0,0,0
Slc12a4,353,571,478,177,174,312
Lcat,104,140,156,45,81,197
Psmb10,65,94,76,199,60,141
Ctrl,2,1,2,2,2,18
Pskh1,158,155,16,15,36,150
Nrn1l,0,0,0,0,0,0
Edc4,296,254,373,432,253,523
Nutf2,0,52,104,113,105,49
Thap11,5,293,91,71,44,10
Cenpt,4,11,32,7,26,15
LOC108167551,0,0,0,0,0,0
Tsnaxip1,0,32,0,0,0,0
Ranbp10,335,150,364,297,275,342
Gfod2,9,182,286,211,100,235
4933405L10Rik,0,0,0,0,0,0
Enkd1,0,0,93,0,17,17
Pard6a,0,128,179,73,48,78
Acd,139,19,182,250,132,197
Rltpr,90,197,337,283,295,343
Gm33578,0,0,0,0,0,0
LOC102635661,0,0,1,0,1,2
Ctcf,1055,1032,1064,1074,672,764
LOC108167549,0,7,25,13,84,52
Gm5914,0,0,0,0,0,0
Mir1966,0,0,0,0,0,0
Fam65a,1406,1102,969,844,989,671
LOC108167548,1,0,3,0,0,1
Agrp,0,0,0,0,0,0
LOC108167550,0,0,38,6,1,36
Atp6v0d1,386,491,786,1456,655,912
Hsd11b2,0,0,0,0,0,0
Zdhhc1,74,109,219,218,121,159
Tppp3,89,382,419,169,141,274
Lrrc36,0,0,0,0,0,0
Kctd19,0,0,0,0,0,0
Plekhg4,0,0,0,0,18,20
Slc9a5,95,82,113,84,200,111
LOC108167547,0,0,1,0,0,0
Fhod1,3,8,145,3,49,12
Tmem208,226,185,154,253,189,195
Lrrc29,74,0,37,0,5,8
Mir328,0,0,0,0,0,0
Elmo3,0,9,1,0,0,0
E2f4,140,34,26,107,108,120
LOC102636360,0,0,0,5,1,2
Exoc3l,253,3,15,0,0,2
4931428F04Rik,243,132,230,211,174,189
Nol3,118,83,27,86,108,92
